osm_type,osm_id,osm_name,osm_name_normalised,osm_lat,osm_lon,osm_voltage,osm_substation,osm_operator,osm_ref,osm_location,osm_url
way,143423158,Ballywater 110kV Substation,ballywater 110kv substation,52.5378526,-6.2495207,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/143423158
way,144143680,Ramstown 38 kV Substation,ramstown 38 kv substation,52.6688238,-6.3046626,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/144143680
way,148861932,Tramore 38 kV Substation,tramore 38 kv substation,52.1640005,-7.1597434,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/148861932
way,149663733,Deerpark 38 kV Substation,deerpark 38 kv substation,52.3529257,-7.4221005,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/149663733
way,150124101,Cullenagh 220 kV Substation,cullenagh 220 kv substation,52.2493148,-7.2796709,220000;110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/150124101
way,150242815,Kilkenny 110kV Substation,kilkenny 110kv substation,52.6405514,-7.1718695,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/150242815
way,150770869,Thurles 110kV Substation,thurles 110kv substation,52.6919962,-7.7642805,110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/150770869
way,165242659,Ferns 38 kV Substation,ferns 38 kv substation,52.5912806,-6.5029367,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/165242659
way,172572963,Ballydine 110kV Substation,ballydine 110kv substation,52.361399,-7.5207213,110000;38000;10000,transmission,EirGrid,,,https://www.openstreetmap.org/way/172572963
way,185693432,Lodgewood 220kV Substation,lodgewood 220kv substation,52.579161,-6.5375093,220000;110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/185693432
way,185706501,Crane 110kV Substation,crane 110kv substation,52.5323772,-6.5144397,110000;38000;20000,transmission,EirGrid,,,https://www.openstreetmap.org/way/185706501
way,185706609,Banoge 110kV,banoge 110kv,52.6502648,-6.2725523,110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/185706609
way,189966864,Callan 38 kV Substation,callan 38 kv substation,52.538903,-7.3836126,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/189966864
way,202355132,Clonroche 38 kV Substation,clonroche 38 kv substation,52.4533188,-6.708089,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/202355132
way,232344721,Wexford 110kV Substation,wexford 110kv substation,52.3403641,-6.5394499,110000;38000;20000;10000,transmission,EirGrid,,,https://www.openstreetmap.org/way/232344721
way,235590778,Butlerstown 110kV Substation,butlerstown 110kv substation,52.2286078,-7.1703735,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/235590778
way,235590779,Killoteran 110kV Substation,killoteran 110kv substation,52.2518508,-7.1589941,110000;10000,transmission,EirGrid,,,https://www.openstreetmap.org/way/235590779
way,235794888,Anner 110kV Substation,anner 110kv substation,52.3719788,-7.6492028,110000,industrial,EirGrid,,,https://www.openstreetmap.org/way/235794888
way,238311499,Talbots Inch 38kV Substation,talbots inch 38kv substation,52.6732174,-7.2700847,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/238311499
way,243503443,Dungarvan 110kV Substation,dungarvan 110kv substation,52.1082836,-7.6536881,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/243503443
way,243682402,Great Island 110kV Substation,great island 110kv substation,52.2802358,-6.9946064,110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/243682402
way,280136951,Carnsore 38kV Substation,carnsore 38kv substation,52.1829862,-6.3641671,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/280136951
way,307484253,Killinick 38kV Substation,killinick 38kv substation,52.2578647,-6.4316379,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/307484253
way,367420846,St Davids Primary Substation,st davids primary substation,51.8819784,-5.2534622,33000;11000,distribution,National Grid Electricity Distribution Plc,,,https://www.openstreetmap.org/way/367420846
way,374323603,Mount Misery 38kV Substation,mount misery 38kv substation,52.2709503,-7.1246299,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/374323603
way,374332044,Granagh 38kV Substation,granagh 38kv substation,52.2793709,-7.1702782,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/374332044
way,374590823,Cahir 110kV Substation,cahir 110kv substation,52.3769959,-7.8984212,110000;38000;10000,transmission,EirGrid,,,https://www.openstreetmap.org/way/374590823
way,374590824,Doon 110kV Substation,doon 110kv substation,52.3836007,-7.6676498,110000;38000;20000;10000,transmission,EirGrid,,,https://www.openstreetmap.org/way/374590824
way,374757721,Cashel 38 kV Substation,cashel 38 kv substation,52.5099755,-7.8728013,38000;20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/374757721
way,375533546,Richfield 38kV Substation,richfield 38kv substation,52.2191089,-6.5938836,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/375533546
way,436808963,Purcells Inch 38kV Substation,purcells inch 38kv substation,52.6442026,-7.2093181,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/436808963
way,436815525,Goresbridge 38kV Substation,goresbridge 38kv substation,52.6344236,-7.0152254,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/436815525
way,437164664,Glengoole 38 kV Substation,glengoole 38 kv substation,52.616534,-7.6431922,38000;38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/437164664
way,437164666,Loughtagalla 38 kV Substation,loughtagalla 38 kv substation,52.6903968,-7.7765145,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/437164666
way,437694198,Redmondstown 38 kV Substation,redmondstown 38 kv substation,52.3628482,-7.6550453,38000,industrial,ESB Networks,,,https://www.openstreetmap.org/way/437694198
way,440134887,Belview 38kV Substation,belview 38kv substation,52.2649545,-7.0362127,38000;20000,industrial,ESB Networks,,,https://www.openstreetmap.org/way/440134887
way,440837993,Bealistown 38kV Substation,bealistown 38kv substation,52.2718208,-6.8669842,38000;20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/440837993
way,444238439,Great Island 110/38 kV Substation,great island 110 38 kv substation,52.2809896,-6.9951822,110000;38000,distribution,EirGrid,,,https://www.openstreetmap.org/way/444238439
way,445856438,Lawlesstown 38 kV Substation,lawlesstown 38 kv substation,52.3706471,-7.7187794,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/445856438
way,449637186,Ardfinnan 38 kV Substation,ardfinnan 38 kv substation,52.3088817,-7.8919522,38000;20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/449637186
way,458743680,South Hook Substation,south hook substation,51.7191713,-5.075205,132000;33000,industrial,National Grid Electricity Distribution Plc,,,https://www.openstreetmap.org/way/458743680
way,460310631,Castledockrell 110kV Substation,castledockrell 110kv substation,52.5904745,-6.6343018,110000;20000,generation,EirGrid,,,https://www.openstreetmap.org/way/460310631
way,461399946,Foxhole 38 kV Substation,foxhole 38 kv substation,51.9711319,-7.8674252,38000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/461399946
way,463029781,Bagenalstown 38kV Substation,bagenalstown 38kv substation,52.6987522,-6.9343026,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463029781
way,463032486,Ballyhale 38 kV Substation,ballyhale 38 kv substation,52.4702124,-7.1950817,38000;20000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463032486
way,463113666,Springs 38 kV Substation,springs 38 kv substation,52.0893194,-7.6414131,38000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463113666
way,463174313,Cregg Road 38 kV,cregg road 38,52.3524163,-7.4068346,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463174313
way,463310387,Graiguenamanagh 38 kV Substation,graiguenamanagh 38 kv substation,52.5392824,-6.9679392,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463310387
way,463314652,Monfin 38 kV Substation,monfin 38 kv substation,52.4809341,-6.579943,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463314652
way,463347490,Bunclody 38kV Substation,bunclody 38kv substation,52.6511086,-6.6192035,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463347490
way,463366931,Rosbercon 38kV Substation,rosbercon 38kv substation,52.401275,-6.9546907,38000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463366931
way,463366934,New Ross 38kV Substation,new ross 38kv substation,52.4004754,-6.9283271,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/463366934
way,464720865,Grange 38kV Substation,grange 38kv substation,52.243741,-7.0979827,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/464720865
way,470662419,Robeston Substation,robeston substation,51.7408011,-5.0591222,132000;11000,industrial,,,,https://www.openstreetmap.org/way/470662419
way,485450707,Kilmacthomas 38 kV Substation,kilmacthomas 38 kv substation,52.1946628,-7.4204956,38000;20000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/485450707
way,488456745,Kilcloher 38 kV Substation,kilcloher 38 kv substation,52.125486,-7.7795295,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/488456745
way,494791220,Garden City 38 kV Substation,garden city 38 kv substation,52.6786528,-6.2894733,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/494791220
way,508026914,Woodhouse 110kV Substation,woodhouse 110kv substation,52.0822332,-7.7706666,110000;20000,generation,EirGrid,,,https://www.openstreetmap.org/way/508026914
way,508682519,,,52.6658807,-6.6011657,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/508682519
way,508682528,,,52.6816216,-6.5576603,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/508682528
way,519018520,Carricklawn 38kV Substation,carricklawn 38kv substation,52.3425945,-6.4853943,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519018520
way,519139022,Waterford Industrial Estate 38kV Substation,waterford industrial estate 38kv substation,52.2475032,-7.1508745,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519139022
way,521548109,Kill Hill 110kV Substation,kill hill 110kv substation,52.5172741,-7.8209426,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/521548109
way,540091715,Crory 110kV Substation,crory 110kv substation,52.579165,-6.5358105,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/540091715
way,551258370,Tiers Cross Solar Park Substation,tiers cross solar park substation,51.7383947,-5.0387198,132000,generation,National Grid Electricity Distribution Plc,,,https://www.openstreetmap.org/way/551258370
way,560745805,Milford Haven Primary Substation,milford haven primary substation,51.7147832,-5.0409324,33000;11000,,National Grid Electricity Distribution Plc,,,https://www.openstreetmap.org/way/560745805
way,613067293,Mulgannon 38kV Substation,mulgannon 38kv substation,52.3243762,-6.4645068,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/613067293
way,615873176,Colligan 38kV Substation,colligan 38kv substation,52.0932655,-7.6251641,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/615873176
way,616256059,Lismore 38 kV Substation,lismore 38 kv substation,52.1366141,-7.9209338,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/616256059
way,621484505,,,52.651487,-7.2505088,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/621484505
way,631611597,Greenoge Substation,greenoge substation,52.6571766,-6.7231962,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/631611597
way,636602944,Spa Road 38 kV Substation,spa road 38 kv substation,52.349662,-7.6844554,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/636602944
way,692337253,Kilmeaden 38 kV Substation,kilmeaden 38 kv substation,52.2310774,-7.2462957,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/692337253
way,692357888,Kilcarragh 38kV Substation,kilcarragh 38kv substation,52.2112662,-7.0810464,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/692357888
way,760605132,,,52.6615107,-7.5090043,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/760605132
way,764643426,Tycor 38 kV Substation,tycor 38 kv substation,52.2570646,-7.1402554,38000,distribution,ESB Networks,,outdoor,https://www.openstreetmap.org/way/764643426
