eval_index,temperature,current_dd,best_dd,candidate_dd,delta_dd,accepted,best_update,swap_i,swap_j
4362,0.0016751162462415692,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,71,131
4363,0.0016735951446500033,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,216,94
4364,0.0016720754243058915,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,228,218
4365,0.0016705570839549836,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,184,224
4366,0.0016690401223441653,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,8,138
4367,0.0016675245382214627,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,213,170
4368,0.0016660103303360366,8.047205046393636,8.038857990131527,inf,inf,False,False,23,155
4369,0.0016644974974381846,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,37,55
4370,0.0016629860382793404,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,150,181
4371,0.0016614759516120686,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,89,37
4372,0.0016599672361900697,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,106,99
4373,0.0016584598907681736,8.047205046393636,8.038857990131527,inf,inf,False,False,62,235
4374,0.001656953914102341,8.047205046393636,8.038857990131527,inf,inf,False,False,6,101
4375,0.0016554493049496643,8.047205046393636,8.038857990131527,inf,inf,False,False,47,128
4376,0.0016539460620683618,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,233,54
4377,0.0016524441842177824,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,191,236
4378,0.0016509436701583988,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,180,2
4379,0.0016494445186518096,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,124,234
4380,0.0016479467284607405,8.041212552364765,8.038857990131527,8.041212552364765,-0.005992494028870254,True,False,144,50
4381,0.0016464502983490376,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,166,147
4382,0.001644955227081672,8.041212552364765,8.038857990131527,inf,inf,False,False,155,138
4383,0.0016434615134247347,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,185,30
4384,0.001641969156145437,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,213,225
4385,0.0016404781540121111,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,138,111
4386,0.0016389885057942056,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,34,81
4387,0.0016375002102622894,8.041212552364765,8.038857990131527,inf,inf,False,False,25,63
4388,0.001636013266188045,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,209,237
4389,0.0016345276723442707,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,106,18
4390,0.0016330434275048811,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,83,108
4391,0.0016315605304449018,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,189,47
4392,0.0016300789799404733,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,108,179
4393,0.001628598774768845,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,54,167
4394,0.0016271199137083765,8.041212552364765,8.038857990131527,inf,inf,False,False,182,62
4395,0.00162564239553854,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,228,201
4396,0.0016241662190399119,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,86,144
4397,0.0016226913829941797,8.041212552364765,8.038857990131527,inf,inf,False,False,156,62
4398,0.001621217886184134,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,217,227
4399,0.0016197457273936712,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,223,30
4400,0.001618274905407795,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,54,139
4401,0.0016168054190126085,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,57,95
4402,0.0016153372669953198,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,89,90
4403,0.0016138704481442369,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,223,170
4404,0.0016124049612487677,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,225,226
4405,0.0016109408050994215,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,99,100
4406,0.001609477978487804,8.041212552364765,8.038857990131527,8.041212552364765,0.0,True,False,51,146
4407,0.0016080164802066176,8.038920247962832,8.038857990131527,8.038920247962832,-0.0022923044019336203,True,False,222,155
4408,0.0016065563090496642,8.038920247962832,8.038857990131527,8.038920247962832,0.0,True,False,221,216
4409,0.0016050974638118366,8.038920247962832,8.038857990131527,inf,inf,False,False,45,197
4410,0.0016036399432891265,8.038920247962832,8.038857990131527,inf,inf,False,False,193,62
4411,0.0016021837462786152,8.038920247962832,8.038857990131527,8.038920247962832,0.0,True,False,15,100
4412,0.0016007288715784774,8.038920247962832,8.038857990131527,inf,inf,False,False,19,10
4413,0.0015992753179879808,8.038920247962832,8.038857990131527,8.038920247962832,0.0,True,False,104,184
4414,0.0015978230843074807,8.038920247962832,8.038857990131527,8.038920247962832,0.0,True,False,39,67
4415,0.0015963721693384248,8.038920247962832,8.038857990131527,8.047623658310386,0.008703410347553842,False,False,82,68
4416,0.0015949225718833466,8.038920247962832,8.038857990131527,8.038920247962832,0.0,True,False,181,145
4417,0.0015934742907458667,8.038920247962832,8.038857990131527,8.038920247962832,0.0,True,False,221,61
4418,0.0015920273247306954,8.038920247962832,8.038857990131527,8.038920247962832,0.0,True,False,33,198
4419,0.0015905816726436246,8.038920247962832,8.038857990131527,8.038920247962832,0.0,True,False,143,123
4420,0.0015891373332915337,8.038968273016904,8.038857990131527,8.038968273016904,4.802505407219826e-05,True,False,164,137
4421,0.0015876943054823828,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,54,149
4422,0.001586252588025216,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,60,209
4423,0.001584812179730159,8.038968273016904,8.038857990131527,8.065218259899941,0.02624998688303748,False,False,182,57
4424,0.001583373079408417,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,163,93
4425,0.0015819352858722762,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,47,55
4426,0.0015804987979350996,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,220,91
4427,0.001579063614411328,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,189,165
4428,0.0015776297341164802,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,215,48
4429,0.001576197155867149,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,200,231
4430,0.0015747658784810029,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,56,142
4431,0.0015733359007767836,8.038968273016904,8.038857990131527,8.038968273016904,0.0,True,False,46,18
4432,0.0015719072215743043,8.038952950044335,8.038857990131527,8.038952950044335,-1.5322972569009607e-05,True,False,164,150
4433,0.0015704798396944523,8.038952950044335,8.038857990131527,8.038952950044335,0.0,True,False,57,137
4434,0.0015690537539591834,8.038952950044335,8.038857990131527,8.038952950044335,0.0,True,False,67,94
4435,0.0015676289631915247,8.038952950044335,8.038857990131527,8.038952950044335,0.0,True,False,230,181
4436,0.0015662054662155716,8.038952950044335,8.038857990131527,8.038952950044335,0.0,True,False,53,8
4437,0.0015647832618564852,8.038952950044335,8.038857990131527,inf,inf,False,False,27,222
4438,0.0015633623489404974,8.03993646841554,8.038857990131527,8.03993646841554,0.0009835183712052498,True,False,232,89
4439,0.0015619427262949022,8.03993646841554,8.038857990131527,8.03993646841554,0.0,True,False,119,149
4440,0.001560524392748062,8.03993646841554,8.038857990131527,inf,inf,False,False,45,160
4441,0.0015591073471293996,8.03993646841554,8.038857990131527,8.03993646841554,0.0,True,False,235,204
4442,0.0015576915882694025,8.03993646841554,8.038857990131527,8.040434645751375,0.000498177335835237,False,False,150,221
4443,0.001556277114999621,8.03993646841554,8.038857990131527,8.03993646841554,0.0,True,False,35,124
4444,0.0015548639261526642,8.039798712286116,8.038857990131527,8.039798712286116,-0.00013775612942446003,True,False,186,51
4445,0.0015534520205622042,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,109,107
4446,0.001552041397062969,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,78,5
4447,0.0015506320544907467,8.039798712286116,8.038857990131527,inf,inf,False,False,203,62
4448,0.0015492239916823827,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,168,142
4449,0.001547817207475777,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,172,95
4450,0.0015464117007098872,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,202,152
4451,0.0015450074702247232,8.039798712286116,8.038857990131527,8.040190508843681,0.00039179655756527154,False,False,170,102
4452,0.001543604514861348,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,181,160
4453,0.00154220283346188,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,55,56
4454,0.0015408024248694846,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,174,204
4455,0.0015394032879283823,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,29,99
4456,0.0015380054214838394,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,227,74
4457,0.0015366088243821718,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,81,78
4458,0.0015352134954707448,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,48,64
4459,0.0015338194335979673,8.039798712286116,8.038857990131527,8.039798712286116,0.0,True,False,193,167
4460,0.0015324266376132978,8.039281040548762,8.038857990131527,8.039281040548762,-0.000517671737354064,True,False,5,227
4461,0.0015310351063672356,8.039281040548762,8.038857990131527,8.039281040548762,0.0,True,False,104,157
4462,0.001529644838711325,8.039281040548762,8.038857990131527,8.048050177498626,0.00876913694986392,False,False,129,50
4463,0.0015282558334981558,8.039281040548762,8.038857990131527,8.039281040548762,0.0,True,False,73,145
4464,0.0015268680895813562,8.039281040548762,8.038857990131527,8.039281040548762,0.0,True,False,1,26
4465,0.0015254816058155962,8.039013499754486,8.038857990131527,8.039013499754486,-0.0002675407942760444,True,False,77,124
4466,0.0015240963810565882,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,137,160
4467,0.0015227124141610798,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,213,14
4468,0.001521329703986861,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,42,238
4469,0.0015199482493927557,8.039013499754486,8.038857990131527,inf,inf,False,False,6,226
4470,0.0015185680492386246,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,86,40
4471,0.0015171891023853655,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,189,17
4472,0.0015158114076949082,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,8,12
4473,0.0015144349640302183,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,31,33
4474,0.0015130597702552918,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,145,200
4475,0.0015116858252351567,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,180,48
4476,0.0015103131278358735,8.039013499754486,8.038857990131527,8.039013499754486,0.0,True,False,144,59
4477,0.0015089416769245296,8.040312328101795,8.038857990131527,8.040312328101795,0.001298828347309211,True,False,2,136
4478,0.0015075714713692436,8.040312328101795,8.038857990131527,inf,inf,False,False,10,20
4479,0.0015062025100391603,8.040312328101795,8.038857990131527,8.040312328101795,0.0,True,False,180,198
4480,0.0015048347918044512,8.037451325146996,8.037451325146996,8.037451325146996,-0.0028610029547984084,True,True,222,159
4481,0.0015034683155363154,8.037451325146996,8.037451325146996,8.037451325146996,0.0,True,False,139,231
4482,0.0015021030801069754,8.037451325146996,8.037451325146996,8.037451325146996,0.0,True,False,234,46
4483,0.0015007390843896791,8.037451325146996,8.037451325146996,8.037451325146996,0.0,True,False,196,83
4484,0.0014993763272586967,8.037451325146996,8.037451325146996,8.037451325146996,0.0,True,False,92,37
4485,0.0014980148075893198,8.037451325146996,8.037451325146996,8.037451325146996,0.0,True,False,214,64
4486,0.001496654524257864,8.037451325146996,8.037451325146996,8.037451325146996,0.0,True,False,203,101
4487,0.001495295476141662,8.037407711183054,8.037407711183054,8.037407711183054,-4.361396394259032e-05,True,True,189,77
4488,0.0014939376621190689,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,125,113
4489,0.001492581081069456,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,104,94
4490,0.0014912257318732132,8.037407711183054,8.037407711183054,inf,inf,False,False,138,25
4491,0.0014898716134117479,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,152,40
4492,0.001488518724567481,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,93,219
4493,0.0014871670642238508,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,235,178
4494,0.001485816631265308,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,26,110
4495,0.0014844674245773155,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,108,165
4496,0.0014831194430463509,8.037407711183054,8.037407711183054,8.058762846457427,0.021355135274372827,False,False,207,161
4497,0.0014817726855599,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,225,0
4498,0.0014804271510064618,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,238,169
4499,0.001479082838275542,8.037407711183054,8.037407711183054,8.037407711183054,0.0,True,False,225,52
4500,0.001477739746257655,8.036877955439135,8.036877955439135,8.036877955439135,-0.0005297557439192246,True,True,182,180
4501,0.0014763978738443248,8.036877955439135,8.036877955439135,8.036877955439135,0.0,True,False,199,28
4502,0.0014750572199280793,8.036877955439135,8.036877955439135,8.036877955439135,0.0,True,False,100,160
4503,0.0014737177834024543,8.036877955439135,8.036877955439135,8.036877955439135,0.0,True,False,24,232
4504,0.0014723795631619893,8.040081415838575,8.036877955439135,8.040081415838575,0.0032034603994404165,True,False,71,75
4505,0.0014710425581022264,8.040081415838575,8.036877955439135,8.040081415838575,0.0,True,False,40,73
4506,0.0014697067671197133,8.040081415838575,8.036877955439135,8.040081415838575,0.0,True,False,86,220
4507,0.0014683721891119975,8.040081415838575,8.036877955439135,8.040081415838575,0.0,True,False,178,73
4508,0.0014670388229776287,8.040081415838575,8.036877955439135,8.040081415838575,0.0,True,False,232,8
4509,0.0014657066676161561,8.04007929254181,8.036877955439135,8.04007929254181,-2.123296765077498e-06,True,False,223,15
4510,0.0014643757219281284,8.04007929254181,8.036877955439135,8.04007929254181,0.0,True,False,186,225
4511,0.0014630459848150932,8.04007929254181,8.036877955439135,8.04007929254181,0.0,True,False,205,167
